word,value,uniqueness,count
orlop,30.5643,4,0.0
phebe,30.563900000000004,4,236602.0
hoboe,30.5631,4,0.0
tabac,30.554900000000004,4,279442.0
iroko,30.5543,4,29265.0
awake,30.5454,4,3230337.0
limit,30.5427,4,38290292.0
milit,30.5427,4,20961.0
wezen,30.5379,4,0.0
talak,30.535000000000004,4,0.0
tanny,30.5342,4,41454.0
lithi,30.5332,4,0.0
polio,30.5282,4,1298845.0
poloi,30.5282,4,0.0
pooli,30.5282,4,0.0
amiss,30.5245,4,271389.0
missa,30.5245,4,231828.0
simas,30.5245,4,24995.0
sodas,30.5147,4,299348.0
birrs,30.5137,4,0.0
infit,30.507,4,0.0
ifint,30.507,4,0.0
rajas,30.5057,4,44879.0
cists,30.5047,4,17452.0
abaze,30.4981,4,0.0
emyde,30.4966,4,0.0
adapt,30.495600000000003,4,4675567.0
cruor,30.4949,4,0.0
minis,30.492,4,1087516.0
heedy,30.4871,4,0.0
kanas,30.4843,4,16695.0
kansa,30.4843,4,34485.0
sanka,30.4843,4,28557.0
irbis,30.4776,4,0.0
cocas,30.472800000000003,4,0.0
occas,30.472800000000003,4,30022.0
casco,30.4728,4,371797.0
mimes,30.4664,4,83183.0
sixes,30.4659,4,176765.0
troft,30.4583,4,0.0
benab,30.4557,4,0.0
awave,30.4512,4,20063.0
weeks,30.448,4,73571749.0
sizes,30.4479,4,23751367.0
zeiss,30.4479,4,997032.0
cocin,30.440300000000004,4,0.0
conic,30.4403,4,216832.0
aspca,30.434200000000004,4,127023.0
capsa,30.4342,4,44800.0
pacas,30.4342,4,0.0
stout,30.4312,4,1939514.0
toust,30.4312,4,0.0
touts,30.4312,4,473474.0
bribe,30.4304,4,646492.0
garad,30.429,4,0.0
hecco,30.4052,4,0.0
horol,30.4006,4,0.0
lipin,30.4004,4,0.0
pilin,30.4004,4,23438.0
stood,30.3974,4,11116275.0
pepos,30.3935,4,0.0
popes,30.3935,4,510461.0
toity,30.388,4,18311.0
baloo,30.3849,4,94508.0
mocoa,30.375300000000003,4,0.0
jerez,30.371,4,394206.0
achoo,30.3658,4,33177.0
mikie,30.3648,4,26749.0
anniv,30.3576,4,200161.0
twant,30.3427,4,0.0
nyoro,30.3402,4,0.0
specs,30.3368,4,26029159.0
lazar,30.3356,4,321985.0
gages,30.3334,4,395070.0
irvin,30.3323,4,647619.0
axial,30.317500000000003,4,1685087.0
murra,30.3021,4,21261.0
soaps,30.297400000000003,4,2347810.0
passo,30.2974,4,295194.0
psoas,30.2974,4,38903.0
albas,30.2896,4,0.0
baals,30.2896,4,0.0
balas,30.2896,4,68596.0
balsa,30.2896,4,485561.0
basal,30.2896,4,1821739.0
sabal,30.2896,4,81783.0
nahua,30.2818,4,19189.0
camas,30.28,4,377315.0
abura,30.2769,4,0.0
casha,30.2705,4,20300.0
hooey,30.269,4,51491.0
hooye,30.269,4,0.0
stacc,30.260200000000005,4,0.0
accts,30.2602,4,134023.0
wonna,30.2588,4,22808.0
banca,30.2584,4,332173.0
caban,30.2584,4,42299.0
nasus,30.252,4,0.0
susan,30.252,4,17638870.0
chirr,30.2488,4,0.0
kalan,30.2385,4,72214.0
nihil,30.2367,4,146679.0
libri,30.2318,4,498310.0
cinct,30.2277,4,0.0
risus,30.2267,4,52968.0
yirrs,30.2196,4,0.0
unsin,30.2195,4,0.0
usnin,30.2195,4,0.0
sunni,30.2195,4,1516089.0
cakra,30.2145,4,0.0
batts,30.2055,4,189079.0
hache,30.2029,4,99024.0
panda,30.1991,4,3424825.0
mitts,30.1946,4,606942.0
bless,30.1922,4,5477461.0
palli,30.1871,4,21659.0
stith,30.1851,4,116329.0
spoot,30.1801,4,0.0
stoop,30.1801,4,360440.0
topos,30.1801,4,112958.0
iodic,30.176300000000005,4,0.0
chess,30.1731,4,8293823.0
haoma,30.173,4,0.0
omaha,30.173,4,9193841.0
berry,30.1724,4,7551906.0
wooed,30.162,4,127627.0
bezel,30.1549,4,1692595.0
toldo,30.1516,4,0.0
wroot,30.1487,4,0.0
alvan,30.1443,4,32140.0
naval,30.1443,4,8091649.0
somas,30.1432,4,51354.0
fezes,30.1408,4,0.0
aloof,30.125,4,294291.0
loofa,30.125,4,0.0
tampa,30.1241,4,17654589.0
costs,30.1234,4,101090970.0
scots,30.1234,4,1911314.0
sorgo,30.1135,4,0.0
snood,30.1009,4,80464.0
cools,30.0902,4,659994.0
locos,30.0902,4,265108.0
uaupe,30.08600000000001,4,0.0
memos,30.0851,4,1286640.0
momes,30.0851,4,0.0
pasts,30.0848,4,166896.0
spats,30.0848,4,78562.0
cavia,30.084200000000003,4,29258.0
knorr,30.0813,4,218787.0
bejel,30.0792,4,0.0
jebel,30.0792,4,142078.0
jefes,30.0651,4,0.0
grama,30.057500000000005,4,100793.0
marga,30.057500000000005,4,121490.0
berob,30.0491,4,0.0
rebob,30.0491,4,0.0
aargh,30.048,4,71592.0
agrah,30.048,4,0.0
hagar,30.048,4,392593.0
tagua,30.045400000000004,4,28327.0
adman,30.0449,4,30780.0
daman,30.0449,4,298839.0
namda,30.0449,4,0.0
camla,30.0342,4,0.0
maill,30.0329,4,12910.0
milla,30.0329,4,404162.0
barad,30.0305,4,31219.0
draba,30.0305,4,42062.0
alfas,30.0297,4,23952.0
moost,30.0259,4,0.0
moots,30.0259,4,95227.0
smoot,30.0259,4,216470.0
aldol,30.0231,4,32614.0
allod,30.0231,4,0.0
agami,30.021400000000007,4,18814.0
amiga,30.021400000000003,4,2201683.0
grass,30.0182,4,12868953.0
hoots,30.0164,4,225519.0
shoot,30.0164,4,12695618.0
sooth,30.0164,4,141125.0
sotho,30.0164,4,73928.0
toosh,30.0164,4,0.0
diced,30.0131,4,826353.0
eddic,30.0131,4,0.0
hagia,30.0119,4,56320.0
dorad,30.0098,4,0.0
mewed,30.0086,4,0.0
petty,30.0075,4,3195594.0
sands,30.0056,4,4428127.0
hewed,29.9991,4,37071.0
asyla,29.9955,4,0.0
sayal,29.9955,4,0.0
salay,29.9955,4,0.0
class,29.9949,4,191087771.0
inwit,29.984800000000003,4,0.0
maiid,29.9835,4,0.0
carry,29.9751,4,33056477.0
canun,29.975,4,0.0
cunan,29.975,4,0.0
addio,29.9737,4,54645.0
stopt,29.9675,4,20275.0
mahat,29.960400000000003,4,0.0
matha,29.9604,4,33010.0
pipra,29.9565,4,0.0
ignis,29.9496,4,158549.0
ising,29.9496,4,229673.0
bells,29.9464,4,4743841.0
tilth,29.9393,4,48587.0
circs,29.9384,4,43924.0
selfs,29.9323,4,33812.0
masts,29.9306,4,417163.0
dixie,29.9249,4,2920964.0
heuau,29.922300000000003,4,0.0
stunt,29.9221,4,1754828.0
stash,29.9211,4,1553737.0
kevel,29.9197,4,0.0
fryer,29.9125,4,866546.0
ferry,29.9125,4,9208954.0
freyr,29.9125,4,19689.0
refry,29.9125,4,0.0
tasty,29.9114,4,3565676.0
fifer,29.9106,4,41451.0
lyses,29.8981,4,0.0
sleys,29.8981,4,0.0
knell,29.8953,4,193672.0
snoop,29.8836,4,2787168.0
ponos,29.8836,4,0.0
poons,29.8836,4,168046.0
spoon,29.8836,4,4000406.0
nitty,29.8789,4,349781.0
tinty,29.8789,4,0.0
theft,29.878000000000004,4,12744763.0
begem,29.876800000000003,4,0.0
sexts,29.872,4,0.0
zests,29.854,4,0.0
heths,29.8535,4,0.0
sheth,29.8535,4,149150.0
bitis,29.847600000000003,4,0.0
bisti,29.8476,4,0.0
sorus,29.8454,4,0.0
sours,29.8454,4,79324.0
hetty,29.8438,4,124188.0
tythe,29.8438,4,0.0
sorry,29.8383,4,35595812.0
nouns,29.8382,4,932444.0
unson,29.8382,4,0.0
logoi,29.8316,4,20238.0
igloo,29.8316,4,397625.0
crood,29.8311,4,0.0
hanap,29.8181,4,0.0
bilio,29.8144,4,0.0
motts,29.8133,4,21248.0
shott,29.803800000000003,4,25924.0
snaps,29.7883,4,1512455.0
spans,29.7883,4,1675632.0
wheep,29.7818,4,0.0
molto,29.7801,4,492050.0
jests,29.7783,4,59513.0
piaba,29.7771,4,0.0
daraf,29.7706,4,0.0
farad,29.7706,4,96545.0
priss,29.763,4,71355.0
iddat,29.761100000000003,4,0.0
zoona,29.7502,4,0.0
calls,29.7491,4,43661633.0
scall,29.7491,4,0.0
guana,29.748900000000003,4,48251.0
darya,29.7364,4,93039.0
gooey,29.7361,4,335656.0
monos,29.7294,4,123186.0
moons,29.7294,4,1073540.0
nomos,29.7294,4,93498.0
latax,29.7236,4,0.0
plott,29.7217,4,48428.0
shoon,29.7199,4,20249.0
heved,29.7166,4,0.0
boors,29.715,4,15103.0
broos,29.715,4,0.0
toyon,29.7102,4,16413.0
pixie,29.7076,4,1037554.0
vacoa,29.702900000000003,4,0.0
dilis,29.698400000000003,4,0.0
disli,29.6984,4,0.0
fells,29.6865,4,252935.0
dinic,29.6672,4,0.0
indic,29.6672,4,227893.0
lytta,29.6656,4,0.0
haman,29.6639,4,138972.0
kroon,29.6639,4,687367.0
poove,29.6622,4,0.0
ambar,29.659,4,56615.0
abram,29.659,4,610831.0
azans,29.6549,4,0.0
yells,29.6523,4,407816.0
selly,29.6523,4,84731.0
molal,29.6516,4,0.0
molla,29.6516,4,42202.0
bhara,29.649500000000003,4,0.0
bahar,29.6495,4,95845.0
rammi,29.648100000000007,4,0.0
abuta,29.6469,4,0.0
bauta,29.6469,4,0.0
sudes,29.6461,4,0.0
hallo,29.6421,4,537426.0
holla,29.6421,4,565475.0
rusts,29.6328,4,56788.0
truss,29.6328,4,1484384.0
coded,29.6318,4,4330278.0
kinoo,29.6278,4,0.0
wheem,29.6276,4,0.0
exude,29.626800000000003,4,141931.0
snash,29.6246,4,0.0
pupae,29.622300000000003,4,116657.0
brass,29.6197,4,14298573.0
bahai,29.6134,4,134945.0
banns,29.6125,4,145651.0
ixias,29.611500000000003,4,0.0
cusec,29.6042,4,0.0
sagos,29.6008,4,0.0
shris,29.599300000000003,4,0.0
sords,29.599,4,0.0
dross,29.599,4,154345.0
reccy,29.5971,4,0.0
situs,29.5967,4,267454.0
suist,29.5967,4,0.0
suits,29.5967,4,7986526.0
tissu,29.5967,4,21615.0
lorry,29.5925,4,549887.0
absis,29.5836,4,0.0
basis,29.5836,4,59901425.0
isbas,29.5836,4,0.0
bassi,29.5836,4,178307.0
tinny,29.5824,4,155192.0
appro,29.5752,4,352278.0
zolle,29.575000000000003,4,0.0
gehey,29.5732,4,0.0
dosis,29.562900000000003,4,40458.0
bedye,29.5557,4,0.0
debye,29.5557,4,97054.0
ninja,29.5467,4,4439780.0
skirr,29.5433,4,0.0
papio,29.5391,4,50542.0
abbes,29.5364,4,25330.0
babes,29.5364,4,27016030.0
offer,29.5293,4,126228968.0
reffo,29.5293,4,0.0
cisco,29.521,4,27894293.0
praya,29.5191,4,14755.0
sirki,29.507200000000005,4,0.0
ganda,29.5025,4,80489.0
jello,29.4993,4,685368.0
hoove,29.4985,4,0.0
duala,29.4977,4,0.0
warua,29.4948,4,0.0
waura,29.4948,4,0.0
galli,29.490500000000004,4,203918.0
glali,29.490500000000004,4,0.0
glial,29.4905,4,308665.0
drill,29.4887,4,8248787.0
gotos,29.4835,4,36796.0
pilis,29.4811,4,0.0
becco,29.473800000000004,4,0.0
bocce,29.4738,4,181807.0
brool,29.4692,4,0.0
piuri,29.468400000000003,4,0.0
gweed,29.4662,4,0.0
wedge,29.4662,4,3162851.0
didna,29.4646,4,13081.0
meiji,29.459700000000005,4,339225.0
moroc,29.4596,4,0.0
roofs,29.4551,4,1553687.0
ochro,29.4501,4,0.0
pinic,29.4499,4,0.0
kexes,29.4483,4,0.0
cooba,29.4344,4,0.0
oboli,29.433100000000003,4,0.0
haded,29.4295,4,0.0
puses,29.4288,4,0.0
spues,29.4288,4,0.0
supes,29.4288,4,60952.0
bikie,29.423900000000003,4,0.0
kibei,29.423900000000003,4,0.0
twats,29.4234,4,156751.0
watts,29.4234,4,7423674.0
bobet,29.419100000000004,4,13879.0
gatha,29.418,4,0.0
oolak,29.4145,4,0.0
lokao,29.4145,4,0.0
penny,29.4145,4,7162062.0
slews,29.4101,4,13847.0
lanaz,29.4091,4,0.0
akeki,29.405300000000004,4,0.0
abdat,29.4005,4,0.0
batad,29.4005,4,0.0
twint,29.3909,4,0.0
wryer,29.3903,4,0.0
unnew,29.3902,4,0.0
gasts,29.3882,4,0.0
stags,29.3882,4,285274.0
pross,29.3817,4,19937.0
maray,29.3649,4,0.0
mafia,29.363,4,2666020.0
hausa,29.3625,4,435531.0
frass,29.3598,4,17220.0
rayah,29.3554,4,0.0
vexes,29.3541,4,18629.0
wifie,29.3523,4,0.0
abuna,29.3504,4,0.0
vehme,29.3451,4,0.0
hurri,29.3408,4,27293.0
cabas,29.3391,4,75061.0
laksa,29.3192,4,32438.0
umiri,29.3142,4,0.0
blini,29.305300000000003,4,19794.0
bilin,29.3053,4,21461.0
nisus,29.3002,4,114722.0
sinus,29.3002,4,1738565.0
jewel,29.2971,4,5603871.0
feedy,29.2958,4,0.0
finis,29.2912,4,183173.0
babel,29.2906,4,1047472.0
bable,29.2906,4,21549.0
anack,29.288,4,0.0
panga,29.285200000000003,4,46002.0
pagan,29.2852,4,3805644.0
palau,29.2804,4,4315852.0
paula,29.2804,4,4650017.0
spaad,29.2798,4,0.0
kedge,29.2779,4,13079.0
colic,29.275200000000005,4,475478.0
muses,29.2746,4,535008.0
smuse,29.2746,4,0.0
prill,29.2714,4,24775.0
bitts,29.2537,4,0.0
varve,29.253,4,0.0
henny,29.2508,4,142676.0
award,29.2484,4,59652161.0
horah,29.2478,4,0.0
aboma,29.2416,4,0.0
lavas,29.225,4,97676.0
salva,29.225,4,134761.0
valsa,29.225,4,15257.0
vasal,29.225,4,0.0
xebec,29.2224,4,18700.0
ousts,29.2154,4,78184.0
floor,29.2093,4,53759851.0
zebec,29.2044,4,0.0
bossa,29.2023,4,502642.0
basos,29.2023,4,0.0
basso,29.2023,4,387021.0
kerry,29.202,4,14514771.0
unken,29.2019,4,0.0
ixion,29.1977,4,38796.0
pattu,29.1963,4,0.0
mossi,29.1914,4,43965.0
misos,29.1914,4,0.0
songo,29.187,4,24699.0
goons,29.187,4,258119.0
twalt,29.1776,4,0.0
loory,29.1751,4,0.0
folio,29.1732,4,1842202.0
swell,29.1643,4,2213445.0
wells,29.1643,4,14073676.0
fikie,29.164,4,0.0
queme,29.1613,4,0.0
udell,29.1545,4,265951.0
oozed,29.1443,4,79302.0
trull,29.1412,4,35795.0
dured,29.1412,4,0.0
udder,29.1412,4,175766.0
ligge,29.135800000000003,4,0.0
spits,29.133000000000003,4,321273.0
vicia,29.132400000000004,4,80769.0
amang,29.131000000000004,4,0.0
manga,29.131000000000004,4,12774174.0
ganam,29.131,4,0.0
magna,29.131,4,2269919.0
trooz,29.131,4,0.0
ulama,29.126200000000004,4,81258.0
amula,29.1262,4,0.0
adams,29.1256,4,17620255.0
damas,29.1256,4,89789.0
aghan,29.1215,4,0.0
ghana,29.1215,4,7826979.0
nikon,29.1187,4,13789510.0
algol,29.1092,4,162346.0
verry,29.1078,4,168580.0
droll,29.1074,4,196087.0
adaty,29.1064,4,0.0
adyta,29.1064,4,0.0
aband,29.104,4,0.0
badan,29.104,4,67149.0
banda,29.104,4,1187929.0
cabal,29.093300000000003,4,531622.0
billa,29.092,4,57050.0
balli,29.092,4,21619.0
snags,29.0917,4,318312.0
fauna,29.0905,4,2298940.0
lassu,29.0869,4,0.0
salus,29.0869,4,77863.0
sauls,29.0869,4,53407.0
boost,29.085,4,13675076.0
boots,29.085,4,18968708.0
doand,29.0833,4,0.0
lanny,29.0726,4,279015.0
mirid,29.0678,4,0.0
bedew,29.0677,4,0.0
damme,29.067500000000003,4,264150.0
currs,29.0665,4,0.0
abidi,29.0426,4,29153.0
otkon,29.0339,4,0.0
tuath,29.0326,4,0.0
bevue,29.031600000000005,4,0.0
nantz,29.0285,4,26481.0
diaka,29.024000000000004,4,0.0
nucin,29.0232,4,0.0
cunni,29.0232,4,533146.0
sheds,29.0187,4,1874143.0
hexed,28.9994,4,28804.0
hathi,28.9991,4,0.0
tryst,28.9957,4,205722.0
basts,28.9897,4,0.0
stabs,28.9897,4,268482.0
coopt,28.9838,4,0.0
afoam,28.981700000000004,4,0.0
mists,28.9788,4,452867.0
skell,28.976,4,0.0
hists,28.9693,4,0.0
shist,28.9693,4,0.0
shits,28.9693,4,238365.0
eveck,28.969200000000004,4,0.0
rumor,28.969,4,2455494.0
varda,28.9659,4,74695.0
syces,28.9476,4,0.0
fossa,28.9424,4,205501.0
sofas,28.9424,4,1871940.0
soldo,28.9358,4,16595.0
solod,28.9358,4,0.0
dolos,28.9358,4,0.0
daiva,28.929800000000004,4,0.0
odour,28.9231,4,648137.0
coorg,28.9172,4,31405.0
betty,28.9124,4,6858121.0
soyas,28.9082,4,0.0
codon,28.9046,4,762548.0
condo,28.9046,4,6444848.0
asaph,28.8988,4,150704.0
pasha,28.8988,4,411571.0
comme,28.888800000000003,4,1312621.0
lamda,28.879800000000003,4,79405.0
tikis,28.8772,4,19390.0
botts,28.8724,4,100045.0
hadal,28.8703,4,0.0
primi,28.850500000000004,4,158292.0
rimpi,28.850500000000004,4,0.0
parka,28.8428,4,688453.0
sulla,28.8411,4,577268.0
snips,28.8365,4,329153.0
spins,28.8365,4,1421064.0
rally,28.834,4,9155530.0
flail,28.832100000000004,4,155382.0
filla,28.8321,4,0.0
ephah,28.8312,4,23285.0
eyoty,28.8309,4,0.0
guasa,28.829600000000003,4,0.0
foots,28.8251,4,90698.0
sfoot,28.8251,4,0.0
stoof,28.8251,4,0.0
nandu,28.8206,4,22865.0
cooth,28.8201,4,0.0
dayan,28.809900000000003,4,130611.0
kapai,28.8067,4,0.0
yacal,28.799200000000003,4,0.0
soyot,28.7909,4,0.0
sooty,28.7909,4,220245.0
toyos,28.7909,4,0.0
bonos,28.7885,4,26326.0
boons,28.7885,4,51432.0
boson,28.7885,4,559775.0
thatd,28.7862,4,14127.0
accur,28.7859,4,0.0
cacur,28.7859,4,0.0
sigil,28.7845,4,118090.0
visit,28.783000000000005,4,187062316.0
vitis,28.783,4,136121.0
fidia,28.7827,4,0.0
dewey,28.7736,4,4024315.0
weedy,28.7736,4,160228.0
icing,28.7533,4,1277602.0
posts,28.7517,4,216822128.0
spots,28.7517,4,10109662.0
stops,28.7517,4,9118589.0
disci,28.7479,4,131778.0
shama,28.744600000000005,4,71722.0
amahs,28.7446,4,0.0
hamsa,28.7446,4,70638.0
masha,28.7446,4,174738.0
rooks,28.7446,4,233375.0
amban,28.7325,4,0.0
manba,28.7325,4,0.0
guess,28.7322,4,28743465.0
fasts,28.7298,4,144307.0
bahan,28.723,4,34588.0
loops,28.7185,4,5439483.0
polos,28.7185,4,732192.0
pools,28.7185,4,6977605.0
sloop,28.7185,4,295505.0
spool,28.7185,4,1499516.0
genny,28.7179,4,157335.0
catty,28.7151,4,107679.0
tilty,28.7138,4,0.0
pavia,28.7125,4,286964.0
ballo,28.7107,4,86545.0
lobal,28.7107,4,52481.0
upper,28.7066,4,38341510.0
stuns,28.7063,4,161099.0
sayst,28.6956,4,0.0
stays,28.6956,4,5547528.0
hillo,28.6903,4,0.0
marka,28.688600000000005,4,93624.0
karma,28.6886,4,6862407.0
krama,28.6886,4,15518.0
makar,28.6886,4,59116.0
behew,28.6867,4,0.0
gross,28.6851,4,16440590.0
harka,28.6791,4,0.0
kahar,28.6791,4,0.0
shins,28.6728,4,362796.0
shisn,28.6728,4,0.0
sinhs,28.6728,4,0.0
iambi,28.671100000000003,4,0.0
encyc,28.6706,4,22359.0
briss,28.6679,4,61956.0
palma,28.6625,4,2035402.0
bihai,28.6616,4,0.0
cheth,28.6572,4,0.0
hecht,28.6572,4,465975.0
alpha,28.653,4,27832836.0
aimak,28.652500000000007,4,0.0
fytte,28.652500000000003,4,0.0
idiom,28.6504,4,554390.0
imido,28.6504,4,0.0
sarks,28.6493,4,0.0
haika,28.643000000000004,4,0.0
connu,28.6419,4,42749.0
salps,28.6232,4,0.0
slaps,28.6232,4,357339.0
plass,28.6232,4,55697.0
sakis,28.6132,4,27631.0
tofts,28.6125,4,21528.0
chott,28.6075,4,0.0
parry,28.6034,4,1371591.0
punan,28.6033,4,0.0
mosts,28.5975,4,0.0
hosts,28.588,4,12228736.0
shots,28.588,4,19611119.0
soths,28.588,4,0.0
stosh,28.588,4,0.0
keyed,28.5853,4,795167.0
grill,28.5748,4,10254124.0
looms,28.5643,4,908800.0
mools,28.5643,4,0.0
osmol,28.5643,4,0.0
sloom,28.5643,4,0.0
awacs,28.557,4,102101.0
weepy,28.5563,4,66392.0
shool,28.5548,4,89902.0
avahi,28.5488,4,100889.0
cadua,28.547200000000004,4,0.0
cauda,28.5472,4,118554.0
addis,28.5453,4,752836.0
rigid,28.5254,4,4240019.0
visas,28.519,4,2876354.0
joola,28.5094,4,0.0
cicad,28.5034,4,24552.0
gutta,28.4997,4,78367.0
almah,28.498800000000003,4,0.0
halma,28.498800000000003,4,40013.0
hamal,28.498800000000003,4,0.0
mahal,28.498800000000003,4,1371252.0
bedad,28.4981,4,0.0
soony,28.4944,4,0.0
illth,28.4777,4,0.0
hided,28.4777,4,0.0
thill,28.4777,4,46026.0
uzara,28.4771,4,0.0
fanam,28.4726,4,0.0
twist,28.4716,4,7240854.0
twits,28.4716,4,66404.0
slams,28.469,4,926688.0
iloko,28.4627,4,45567.0
undue,28.4611,4,1377567.0
prepd,28.4602,4,0.0
slash,28.4595,4,2935535.0
droop,28.4594,4,156194.0
anzac,28.458600000000004,4,529381.0
marry,28.4492,4,4388137.0
annum,28.4491,4,2390404.0
nanmu,28.4491,4,0.0
unman,28.4491,4,0.0
harry,28.4397,4,33867934.0
mayan,28.4384,4,1278824.0
timid,28.437800000000003,4,657204.0
dimit,28.4378,4,0.0
gists,28.4364,4,46570.0
sauba,28.4311,4,0.0
yahan,28.4289,4,0.0
nullo,28.4273,4,0.0
piped,28.4241,4,560993.0
abray,28.424,4,13971.0
araby,28.424,4,67455.0
loyal,28.416600000000003,4,4498834.0
alloy,28.4166,4,5468839.0
friss,28.408,4,21500.0
watap,28.401100000000003,4,0.0
finns,28.4008,4,438407.0
nyssa,28.3991,4,134732.0
cajan,28.382900000000003,4,0.0
spall,28.3774,4,80157.0
palls,28.3774,4,0.0
unzen,28.3725,4,0.0
couac,28.368500000000004,4,0.0
ovoli,28.3685,4,0.0
agasp,28.365900000000003,4,0.0
mhorr,28.3416,4,0.0
nammo,28.3403,4,0.0
bible,28.3388,4,45080741.0
blibe,28.3388,4,0.0
likin,28.3349,4,22718.0
buses,28.3337,4,6101027.0
acapu,28.32990000000001,4,0.0
adawn,28.3219,4,0.0
wadna,28.3219,4,0.0
benny,28.3194,4,2393928.0
nixon,28.3073,4,3913498.0
ninox,28.3073,4,12730.0
gooma,28.307,4,0.0
viver,28.3012,4,22892.0
vivre,28.3012,4,316235.0
didal,28.2995,4,0.0
agoho,28.2975,4,0.0
jerry,28.2969,4,13908229.0
outdo,28.2931,4,146433.0
sorbs,28.2866,4,42461.0
lipic,28.284800000000004,4,0.0
adobo,28.28,4,73556.0
kamao,28.2712,4,0.0
doped,28.2601,4,646161.0
bisso,28.2505,4,0.0
loony,28.2486,4,320048.0
putti,28.2445,4,33619.0
faded,28.2382,4,1899648.0
whata,28.2374,4,21828.0
soaks,28.231900000000003,4,165469.0
askos,28.2319,4,0.0
gauge,28.229100000000003,4,9952466.0
twilt,28.225800000000003,4,0.0
malls,28.2232,4,4362513.0
small,28.2232,4,208371878.0
toxon,28.2225,4,0.0
shall,28.213700000000003,4,191963867.0
halls,28.2137,4,4607236.0
agmas,28.2117,4,0.0
agsam,28.2117,4,0.0
magas,28.2117,4,0.0
swats,28.2076,4,33987.0
wasts,28.2076,4,0.0
tally,28.204,4,1812605.0
deady,28.204,4,33948.0
aghas,28.2022,4,0.0
lautu,28.198400000000003,4,0.0
agaty,28.192500000000003,4,0.0
banga,28.1901,4,56504.0
balau,28.1853,4,0.0
basad,28.1847,4,0.0
aggro,28.182,4,171343.0
gagor,28.182,4,0.0
brill,28.1763,4,800254.0
cauma,28.1757,4,0.0
slurs,28.1712,4,220561.0
huaca,28.166200000000003,4,0.0
afray,28.1641,4,0.0
dados,28.164,4,181878.0
gemma,28.153600000000004,4,608694.0
unaus,28.1477,4,0.0
dimin,28.1413,4,18106.0
signs,28.1399,4,31899467.0
sings,28.1399,4,2723225.0
snigs,28.1399,4,0.0
ssing,28.1399,4,0.0
casus,28.1364,4,56402.0
ascus,28.1364,4,37312.0
acmic,28.1319,4,0.0
hindi,28.1318,4,4088627.0
noddi,28.131500000000003,4,0.0
bidri,28.1269,4,0.0
alack,28.122900000000005,4,38913.0
chica,28.1224,4,698851.0
canny,28.1221,4,209480.0
nancy,28.1221,4,13381057.0
chili,28.1211,4,4553187.0
lichi,28.1211,4,0.0
plaga,28.1201,4,0.0
thurt,28.1169,4,0.0
truth,28.1169,4,35345925.0
mimed,28.1157,4,20111.0
kotos,28.1146,4,0.0
skoot,28.1146,4,0.0
stook,28.1146,4,0.0
domed,28.1059,4,441740.0
ghess,28.1048,4,0.0
battu,28.1012,4,0.0
butat,28.1012,4,0.0
tabut,28.1012,4,0.0
nific,28.094900000000003,4,0.0
ficin,28.0949,4,0.0
promo,28.0879,4,6616863.0
fuses,28.0738,4,984514.0
jells,28.0709,4,0.0
fiefs,28.0648,4,22735.0
fifes,28.0648,4,21173.0
fenny,28.0595,4,38897.0
matka,28.0586,4,25761.0
katha,28.0491,4,143265.0
zitis,28.0478,4,0.0
vanda,28.0394,4,162215.0
fuzee,28.0365,4,0.0
clava,28.028700000000004,4,136230.0
caval,28.0287,4,57097.0
bourr,28.0281,4,0.0
burro,28.0281,4,178515.0
robur,28.0281,4,49980.0
rubor,28.0281,4,0.0
villa,28.0274,4,17587586.0
gools,28.0219,4,41866.0
logos,28.0219,4,18366230.0
skats,28.0193,4,0.0
tasks,28.0193,4,20273373.0
gavia,28.0159,4,55111.0
swoon,28.0064,4,248694.0
woons,28.0064,4,0.0
cogon,27.9907,4,0.0
congo,27.9907,4,9310976.0
sonny,27.9853,4,2004845.0
beefy,27.9834,4,366863.0
gadge,27.9827,4,0.0
gaged,27.9827,4,43017.0
divia,27.978,4,0.0
amalg,27.965900000000005,4,0.0
galah,27.9564,4,17753.0
ketty,27.942,4,20968.0
abdal,27.9389,4,26865.0
bawra,27.936,4,0.0
fanga,27.930200000000003,4,0.0
allow,27.9286,4,67052567.0
glass,27.9266,4,63559754.0
slags,27.9266,4,105005.0
vasts,27.9251,4,0.0
dacha,27.9198,4,33545.0
didnt,27.9189,4,4002254.0
frill,27.916400000000003,4,99652.0
kanap,27.916300000000003,4,0.0
panak,27.916300000000003,4,0.0
durrs,27.9121,4,0.0
swans,27.9111,4,1063572.0
snaws,27.9111,4,0.0
capoc,27.9048,4,0.0
awabi,27.8999,4,0.0
bahoo,27.899,4,0.0
digit,27.8954,4,6991045.0
adays,27.8906,4,13959.0
dasya,27.8906,4,0.0
scads,27.89,4,49595.0
illus,27.8893,4,1255038.0
silds,27.8887,4,0.0
rilly,27.8822,4,19880.0
curua,27.8779,4,0.0
palpi,27.8649,4,0.0
pipal,27.8649,4,0.0
putto,27.8632,4,0.0
smarm,27.8384,4,0.0
booze,27.831900000000005,4,1178694.0
adoxa,27.8313,4,0.0
abaft,27.8282,4,19188.0
bafta,27.8282,4,202503.0
zamia,27.823100000000004,4,20993.0
pavan,27.8221,4,188282.0
harsh,27.8194,4,4087715.0
nooks,27.8181,4,213440.0
snook,27.8181,4,295873.0
onkos,27.8181,4,0.0
ambas,27.8132,4,33949.0
samba,27.8132,4,5838327.0
abash,27.8037,4,0.0
